text,error,cardiff_label,cardiff_score,shap_cardiff
It's not our problem they should be happy we're not like Afghanistan or Korea bc we'd just put shells in them if people tried to invade those countries they got it pretty good detention centers are still a step up from where they were before how about you donate your money to the cause and stop bitching I'm not but your a great human being unlike myself so go ahead volunteer yourself to help these poor poor people,,NOT-HATE,0.9962911605834961,": 7.916552325089775e-06, It: 7.916552325089775e-06, 's : 0.00032048330952723825, not : 0.0009689967458446821, our : -0.0005923012892405193, problem : -0.0008048272381226222, they : -0.0009857757637898128, should : 0.0015114334722359974, be : 0.0002671343584855398, happy : 0.0002671343584855398, we: 0.0005309203018744787, 're : 0.0008934171249469122, not : -0.0004753560448686282, like : -0.0004753560448686282, Afghanistan : -0.0012659380833307903, or : 0.00014599723120530447, Korea : -0.00558001307460169, bc : 0.011354221574341258, we: 0.002819082544495662, 'd : -0.020201432208220165, just : -0.006891323525148134, put : -0.010449452597337464, shells : -0.003113047375033299, in : 0.008377942334239682, them : -0.010696340100063631, if : 0.016374848686003435, people : -0.0057088728159821285, tried : 0.04229773271557254, to : 0.01919712477441256, invade : -0.06010960145310188, those : -0.016172277197862666, countries : -0.012083566669995585, they : 0.008994196852048239, got : 0.005105136272807916, it : -0.002800131139035026, pretty : 0.011806381478284797, good : 0.0017529226218660672, detention : -0.007781094095359246, centers : 0.010187589990285536, are : 0.0015966423864786823, still : 0.0017529654627044997, a : 0.001478103299935659, step : 0.010200105685119828, up : -0.0017378986037025848, from : 0.0023378742237885794, where : 0.00023257484038670861, they : -0.003402463082845012, were : 0.011027540623520812, before : -2.003732052716342e-05, how : -2.003732052716342e-05, about : -2.003732052716342e-05, you : -2.003732052716342e-05, donate : -2.003732052716342e-05, your : -2.003732052716342e-05, money : -2.003732052716342e-05, to : -2.003732052716342e-05, the : -2.003732052716342e-05, cause : -2.003732052716342e-05, and : -2.003732052716342e-05, stop : 0.00010675914359815192, bit: 0.00010675914359815192, ching : 0.00010675914359815192, I: 0.00010675914359815192, 'm : 0.00010675914359815192, not : 0.00010675914359815192, but : 0.0002653705802830783, your : 0.0002653705802830783, a : 0.0002653705802830783, great : 0.0002653705802830783, human : 0.0002653705802830783, being : 0.0001014252503712972, unlike : 0.0001014252503712972, myself : 0.0001014252503712972, so : 0.0001014252503712972, go : 0.0001014252503712972, ahead : 0.0001014252503712972, volunteer : 0.0001014252503712972, yourself : 0.0001014252503712972, to : -4.017196950458345e-05, help : -4.017196950458345e-05, these : -4.017196950458345e-05, poor : -4.017196950458345e-05, poor : -4.017196950458345e-05, people: -4.017196950458345e-05, : -4.017196950458345e-05"
take the driver and bake it until it is laminated find someone named hathaway on william street repeat until white repeat until resonnt,,NOT-HATE,0.9962091445922852,"take : 0.0027287229895591736, the : -0.0011574327945709229, driver : 0.0016782507300376892, and : -0.0032184099157651267, bake : 0.003042238454023997, it : -0.00014209498961766562, until : 0.025254233514715452, it : -0.005875627284694929, is : 0.027565807104110718, lam: -0.024588895961642265, inated : -0.019923387095332146, find : 0.000600591612358888, someone : -0.0013679970676700275, named : -0.0013442604492108028, hath: -0.002678637703259786, away : 0.00543088714281718, on : -0.00017536928256352743, will: -0.00025142356753349304, iam : 4.623830318450928e-05, street : -0.0008220542222261429, repeat : -0.00035223551094532013, until : -0.01621655933558941, white : -0.02452044002711773, repeat : -0.012794758775271475, until : 0.05436826462391764, reson: 0.0011677766839663188, nt: -0.0006546800335248312, : -4.579623540242513e-06"
"On National Children's Book Day, young writers and artists launched five storybooks teaching Filipino children about the equality and diversity of all sexual orientations, gender identities, and expressions (SOGIE). Read: URL URL",,NOT-HATE,0.9991587400436401,": 2.652406692504883e-06, On : 0.0007594786584377289, National : -1.1593103408813477e-05, Children: 0.0006911344826221466, 's : 0.00048010610044002533, Book : -0.0005157124251127243, Day: 0.0011704117059707642, , : 0.0002221241593360901, young : -6.409039100011189e-05, writers : 0.0006638369212547938, and : -0.0002331589659055074, artists : 6.178158024946849e-05, launched : 0.00013247175763050716, five : 7.954935232798258e-05, story: 4.915059544146061e-05, books : 7.308279164135456e-05, teaching : 0.00010711727663874626, Filipino : 6.571300327777863e-05, children : 0.0004547550808638334, about : 0.00023251962848007678, the : -5.288557149469852e-05, equality : 0.00014799837954342364, and : -0.00016264263540506364, diversity : 0.00030587114659803253, of : 4.8015399702957696e-05, all : 0.00010365004917340619, sexual : -0.0003362294353012528, orient: 0.00014147587076184296, ations: 4.91072978114798e-05, , : -7.863799553541911e-06, gender : -0.0004568150887886683, identities: 0.0010491428275903067, , : 0.00023326886196931202, and : -0.00028890445828437804, expressions : 0.0006011679768562316, (: 0.0015856027603149414, S: -2.012525995572408e-05, OG: -0.00021803130706151327, IE: -0.00031992172201474506, ). : -8.191789189974467e-05, Read: -0.00023944551746050516, : : 0.0005575579901536306, URL : 0.0012079340716203053, URL: 0.0017096636195977528, : 4.568447669347127e-06"
"Yeah, here's the thing, I've yet to hear of someone trying to teach white privilege anywhere but in white majority countries. As for whether or not Asians should discuss their Asian privilege I personally thing EVERYONE should be afforded the same privileges as everyone else. Fair treatment among members of a society isn't a ridiculous thing to ask for.",,NOT-HATE,0.9972440004348755,": -1.2872740626335144e-05, Yeah: 0.0004368145018815994, , : 0.0010136105120182037, here: 0.00010445844382047653, 's : 0.0005879061296582222, the : -0.0005049087107181549, thing: -0.00025873780250549314, , : 0.00048718079924583437, I: -0.0008469754830002785, 've : 0.0007214294746518135, yet : 0.0001960182562470436, to : -0.00033839140087366104, hear : 0.0006530396640300751, of : 0.0010994859039783478, someone : -8.822977542877197e-05, trying : 0.0006121881306171417, to : -0.0005164875536028183, teach : 1.6410566979285448e-05, white : -0.0003377092423651255, privilege : 0.0020289085452642403, anywhere : 0.001000665325784322, but : 0.0021521981918450556, in : 0.0004402189938859506, white : -0.0019706771285696464, majority : -0.0021362257698042827, countries: -0.0018309168094261126, . : -0.0023151891814036803, As : 0.00028174246350924176, for : 0.00028174246350924176, whether : 0.00020853492120901745, or : 0.00031743384897708893, not : 0.00022507691755890846, Asians : 0.00037761637941002846, should : 9.091896936297417e-05, discuss : 0.00033809198066592216, their : 0.0002580154687166214, Asian : 0.0003075534477829933, privilege : 0.00028070900589227676, I : 0.0002417527139186859, personally : 0.00024361263162323406, thing : 5.592691845127515e-05, EVERY: 0.00019701018131205013, ONE : 0.0001854561934513705, should : -1.72051867204053e-05, be : 6.376865452953748e-05, afforded : 0.0003227117205304759, the : 0.00025433308577963283, same : -0.0003176314091043813, privileges : -0.00022772525304130145, as : -0.00011554139533213206, everyone : -0.00011554139533213206, else: -0.000444419336106096, . : -0.0002908086670296533, Fair : 0.0003021014854311943, treatment : 0.00031723733991384506, among : 0.00028753187507390976, members : 0.00028753187507390976, of : 5.537085235118866e-05, a : 5.537085235118866e-05, society : 5.537085235118866e-05, isn: 5.537085235118866e-05, 't : -1.1949799954891205e-05, a : -1.1949799954891205e-05, ridiculous : -1.1949799954891205e-05, thing : -1.1949799954891205e-05, to : -1.1949799954891205e-05, ask : -1.1949799954891205e-05, for: -1.1949799954891205e-05, .: -1.1949799954891205e-05"
Alright my fellow heterosexual men! We have literally been given a God damn handbook! No more excuses! Let's leave know female partner dissatisfied ever again! No more excuses! #orgasms4All,,NOT-HATE,0.9731870889663696,": 0.0013309475034475327, Alright : 0.03023379109799862, my : 0.009947599843144417, fellow : 0.017943250015378, heterosexual : -0.05106675811111927, men: 0.012703383341431618, ! : 0.01064220815896988, We : -0.004965101284059611, have : -0.006784015250476924, literally : 0.00483832796188918, been : 0.0018098345873030748, given : -0.00033616279433299964, a : -0.0011700820661597437, God : -0.0032473020739369578, damn : -0.012403594378333587, hand: -0.000871738777757981, book: -0.000871738777757981, ! : -0.0020176874336613206, No : 0.0005587007229526838, more : -0.00040775133917729056, excuses: 0.0030969915290673575, ! : 0.005505545064806938, Let: -0.024411846767179668, 's : -0.02597206353675574, leave : 0.018090995377860963, know : 0.0306322401156649, female : -0.14273248692479684, partner : 0.05374005518824561, dissatisfied : 0.08188013090160287, ever : -0.023202689224369046, again: 0.005510241464556505, ! : -0.0022876858711242676, No : 0.006462312613924344, more : 0.0011218090852101643, excuses: 0.005065010239680608, ! : 0.008180500939488411, #: 0.007969716563820839, org: -0.00685191759839654, asms: -0.041732538025826216, 4: 0.021080266684293747, All: -0.0025550145655870438, : -0.0001675281673669815"
On a day whole of India is celebrating this has come as a very sad news. She was a model leader and won the hearts of so many people. She was grace personified in a tough political environment. Om Shanthi. 🙏🙏🙏,,NOT-HATE,0.9991071820259094,": 6.8694353103637695e-06, On : 0.0009263120591640472, a : 8.706003427505493e-05, day : 0.0011983327567577362, whole : -0.0002804957330226898, of : -0.00040758028626441956, India : 0.00045773759484291077, is : -0.00037786737084388733, celebrating : 0.0016923807561397552, this : -8.829683065414429e-05, has : -0.0003456678241491318, come : 6.616301834583282e-05, as : -0.0005853913103540738, a : 0.0003854379678765933, very : 0.0004664057555298011, sad : 0.000711093998203675, news: 0.0003917448843518893, . : -8.92368455727895e-05, She : -0.00017200987786054612, was : 0.0003398152068257332, a : 0.00011891806498169899, model : 0.00028454167768359183, leader : 1.1705607175827027e-05, and : -0.00018033190733856625, won : -3.4901929191417165e-05, the : 0.00013703511924379402, hearts : 0.0006296838064574534, of : -5.4894165239400335e-05, so : -1.7925269073910182e-05, many : 4.5969513141446645e-05, people: 0.00014870789729886584, . : -1.0390403783983655e-05, She : -0.004354308855223966, was : 0.0056575801852461576, grace : -0.0003969944384577986, person: -7.002338065535991e-05, ified : -8.265025212199657e-05, in : -1.0584976959538149e-05, a : 0.00015892970145909817, tough : 0.0001295260294820323, political : 0.00017873525167956495, environment: -3.7309233889435276e-05, . : -7.115135138685053e-06, Om : -0.0008139012381434441, Shan: -0.0009252043751378854, th: -0.0002125526157518228, i: -0.0004017261167367299, . : 0.0018589861690998077, 🙏: 0.0002934340387582779, 🙏: 0.00029744990170001986, 🙏: 0.0003037996590137482, 🙏: 0.00030480921268463137, 🙏: 0.00015499542156855264, 🙏: 0.0001545474554101626, 🙏: 0.00015702430779735246, 🙏: 0.0001559011327723662, 🙏: 0.0005971743414799372, : 2.2957722345987955e-06"
@GTIATJohn316 Praying for children.,,NOT-HATE,0.9983212351799011,": -1.4901161193847656e-08, @: -0.0002018660306930542, GT: 0.00017587468028068542, I: 8.553639054298401e-05, AT: -1.4930963516235352e-05, John: -0.0003646761178970337, 316 : -6.522238254547119e-05, Pr: -0.0018864721059799194, aying : 0.003318488597869873, for : -0.0009787939488887787, children: 0.0012211985886096954, .: -0.0005034729838371277"
Moses didn't hear a burning bush tell him to kill a Jew he knows. Low-quality posts like this should be posted on r/atheism.,,NOT-HATE,0.9723418354988098,": 0.0005392717959528619, M: 0.042621470225805584, oses : 0.03822220273485238, didn: 0.08418251678284089, 't : 0.05723060713551769, hear : 0.01362058511056768, a : 0.01954441514151933, burning : 0.026607283618597485, bush : 0.03434899704932997, tell : -0.02693786315450614, him : 0.061536688643338326, to : 0.011874976349645294, kill : -0.18164984237228055, a : -0.15733510968857445, Jew : -0.28692083261557855, he : 0.08587447536410764, knows: -0.03711512737208977, . : -0.0022839849116280675, Low: -0.00742123369127512, -: 0.008134647272527218, quality : -0.008442709222435951, posts : 0.12798157706856728, like : -0.004248703131452203, this : 0.014365078648552299, should : -0.01857345108874142, be : -0.01061264076270163, posted : 0.0310822706669569, on : 0.025587642565369606, r: -0.014208563603460789, /: 0.02763210330158472, athe: 0.007387431648870309, ism: 0.012099918288489183, .: 0.009982423235972723"
friendly reminder that being cute also is empowering to women and i'm tired of comments saying that only girl crush concepts are empowering to women and that being cute is not,,NOT-HATE,0.9981936812400818,": 4.2805448174476624e-05, friendly : 0.0011638011783361435, reminder : 0.0015066694468259811, that : -7.106922566890717e-05, being : 0.0003134310245513916, cute : 0.0004229024052619934, also : 0.0008517242968082428, is : -9.963288903236389e-05, empowering : 0.006669379149874051, to : 0.001777499293287595, women : -0.00300616646806399, and : -0.002053499221801758, i: -0.00018255505710840225, 'm : 0.0005115373060107231, tired : -0.0008426923304796219, of : -0.0002563111484050751, comments : 0.0014518573880195618, saying : 0.0019201859831809998, that : -0.0014750510454177856, only : -0.0009753070771694183, girl : -0.0008884258568286896, crush : 0.0005865525454282761, concepts : 0.0004708487540483475, are : -3.974884748458862e-06, empowering : 0.023817199355107732, to : 0.008762175522861071, women : -0.03208553735748865, and : 6.427057087421417e-05, that : -0.0012177284806966782, being : 0.0009173247963190079, cute : 0.006731286644935608, is : -0.0018643774092197418, not: -0.002397347241640091, : -3.4086406230926514e-06"
"I started a lesbian boardgame group. It is awesome and I've made so many friends. So yes, I agree, make the group you want to be part of.",,NOT-HATE,0.9986696243286133,": -9.96531711684333e-06, I : 0.0004664769603146447, started : 0.0007840439884199037, a : 0.00016364345533980264, lesbian : -0.0001445302532778846, board: 0.0003108691631091966, game : 0.0007976770607961549, group: -0.00016914473639594184, . : 5.508793724907769e-05, It : 0.000892363799115022, is : 0.0001418668155868848, awesome : 0.0025593185176452002, and : -0.0011208876967430115, I: 0.00016835824187312807, 've : 0.00022662364478622164, made : 0.00024295624877725328, so : 0.00016871866370950426, many : -5.042402162438347e-05, friends: 0.00117506610140914, . : 0.00026716628954524086, So : -0.0046077910810709, yes: -0.001773906871676445, , : 0.0010640695691108704, I : 0.0012881867587566376, agree: -0.00029038265347480774, , : 0.0002530887722969055, make : 0.003014436736702919, the : -0.0006498966366052627, group : 0.002174147218465805, you : 0.0007392622530460358, want : 0.0009575223550200463, to : 0.0007582807913422585, be : 0.0014723074932893117, part : 0.0034894087662299474, of: -0.0009876115868488948, .: -0.002989209443330765"
@narendramodi Wow - Wonderful  Chowkidar URL Shri Narendra Modi Ji you are divinely blessed  You are the Pride Of India in every aspect - Salute with delight Ji,,NOT-HATE,0.998747706413269,": -3.875366279057094e-06, @: -0.0005415241633142744, n: -0.0010498549257005965, are: -0.0031378577862467083, nd: -0.00017556996040401005, ram: 0.0023467570454591795, odi : 6.957183636370159e-05, Wow : 0.0016111360330666815, - : 0.0011438933600272452, Wonderful : 0.002993541902729443,  : 0.0011257111494030272, Chow: -0.0011810513124579476, kid: 0.0005919316872244789, ar : -0.00239172036803904, URL : 0.003557863955696424, Sh: -0.0004726533467570941, ri : -0.0004828643674651782, Narendra : 0.0009649582207202911, Modi : -0.0004976280033588409, Ji : 9.624868453968139e-05, you : 8.715897621143432e-05, are : 0.0003691438940309343, divine: -0.0002604801473873002, ly : -0.00035356211342981884, blessed : 0.001434542770896639,  : 1.8418367419924054e-05, You : 0.0003584986552596092, are : 0.0001544291153550148, the : 0.00015583448112010956, Pride : 0.0006367955356836319, Of : -9.721890091896057e-05, India : 4.7458335757255554e-05, in : 6.085634231567383e-05, every : 0.0002737026661634445, aspect : -0.0003441721200942993, - : -1.9777566194534302e-05, Sal: 0.0004149843007326126, ute : 0.0009675491601228714, with : 0.00084739550948143, delight : 0.0018643848598003387, Ji: -0.0012472253292798996, : 2.985820174217224e-06"
That white guy is a SNAKE,,NOT-HATE,0.9894731640815735,": 7.450580596923828e-09, That : 0.013328857719898224, white : -0.04491172730922699, guy : 0.027656927704811096, is : 0.002959132194519043, a : -0.0006960779428482056, S: -2.8796494007110596e-05, NA: -0.003960885107517242, KE: -0.0027616173028945923, : 2.9802322387695312e-08"
Tommy Tuberville with the early move to outright racism. Wonder how many immigrants & sons of immigrants helped this jackass make millions of dollars over the years? #alpolitics URL,,NOT-HATE,0.9670284390449524,": 0.0011352300643920898, Tom: 0.003929309546947479, my : 0.005233064293861389, Tu: 0.0014856321116288504, ber: 0.0015558836360772452, ville : 0.00194807102282842, with : -0.002834305167198181, the : -0.009231701493263245, early : -0.0002896655350923538, move : 0.0016650352627038956, to : -0.003686182200908661, outright : -0.004588767886161804, racism: 0.007528051733970642, . : 0.0014580190181732178, Wonder : -0.006925837020389736, how : -0.004514325293712318, many : 0.03980611334554851, immigrants : 0.036109959706664085, & : 0.0010437139426358044, sons : 0.029720929043833166, of : -0.0392617880133912, immigrants : -0.06573586724698544, helped : 0.025885553142870776, this : -0.03578258909692522, jack: -0.04112867904768791, ass : -0.08911109967448283, make : -0.008379376493394375, millions : 0.02386694960296154, of : 0.02906941864057444, dollars : 0.00593458247021772, over : 0.01984051801264286, the : 0.008387262932956219, years: -0.001489836722612381, ? : 0.007067832164466381, #: -0.0024006808797518413, al: -0.0023433635632197063, politics : 0.02700489809115728, URL: 0.015868078172206878, : 0.0005833759903907775"
I second this; Sikhs are generally good people in this regard,,NOT-HATE,0.9977449178695679,"I : 0.00042481720447540283, second : -0.000762132927775383, this: -0.0010945480316877365, ; : 0.0026558898389339447, Sik: -0.00416063517332077, hs : 0.002537742257118225, are : 0.00250978022813797, generally : -0.002679958939552307, good : 0.0033811256289482117, people : 0.0006203353404998779, in : -0.01815769076347351, this : 0.019717298448085785, regard: -0.004484787583351135"
"Not the majority of terrorism is Islamic, but statistically majority of the terror attacks are on muslims in countries like Iraq, Syria(in Damscus away from the frontline) and Yemen 15 victims of suicide bombings and IEDs every week, and the majority of what can be considered a terror attack are performed by white non-muslims but are just called shootings and the shooter is just called mentally ill not terrorist.",,NOT-HATE,0.9770464301109314,": 0.0056549858094917405, Not : 0.07990198189185725, the : 0.004839310215579139, majority : 0.05373069716410504, of : 0.029141102669786454, terrorism : 0.033515594593740795, is : -0.013242958739606871, Islamic: -0.03269260509146584, , : 0.024085803495513067, but : 0.0017001868353462687, statistically : -0.016996866009453784, majority : -0.022940309169957887, of : -0.017833702183584224, the : -0.019283762584696065, terror : -0.011701620640089679, attacks : -0.011716178725330102, are : -0.0037949565354231172, on : -0.0037949565354231172, mus: -0.015505817243685889, lim: -0.011185097847921717, s : -0.006329763438409137, in : 0.002330625007915146, countries : 0.001670983198153622, like : -0.015666414124836377, Iraq: -0.003301804725025945, , : -0.0028169033610645463, Syria: -0.024739148941907017, (: -0.0034738781946626576, in : -0.0004879481243816289, Dam: -0.003450418070353793, sc: -0.003450418070353793, us : -0.003450418070353793, away : -0.0041661857246336614, from : -0.0041661857246336614, the : 0.000845329160096519, frontline: 0.000845329160096519, ) : 0.000845329160096519, and : 0.03371123746702714, Yemen : 0.0028494279083263662, 15 : 0.0028494279083263662, victims : 0.006883606705481985, of : 0.007460854407067278, suicide : -0.0014348872715518588, bombings : 0.006138785298736323, and : 0.005964887816281546, I: -0.004488473929952653, ED: -0.003437323201935561, s : 0.001503167152848272, every : -0.004803546410541804, week: -0.004475645427148612, , : 0.002683084402676849, and : -0.0005107565058602226, the : -0.0005107565058602226, majority : -0.0005107565058602226, of : -0.0005107565058602226, what : -0.0005107565058602226, can : 0.0034127820076213945, be : 0.0034127820076213945, considered : 0.00680561994926797, a : 0.00680561994926797, terror : -0.007940317711068524, attack : -0.007940317711068524, are : -0.006581387689544095, performed : -0.006581387689544095, by : 0.011931972203397966, white : 0.011931972203397966, non: 0.013067201452882803, -: 0.0156250665640401, mus: -0.0026929698906896344, lim: -0.0026929698906896344, s : -0.0026929698906896344, but : -0.0026929698906896344, are : -0.00038636212926932486, just : -0.00038636212926932486, called : 0.005106138831557549, shootings : 0.005106138831557549, and : 0.01612533333021573, the : -0.0053623204124002635, shooter : -0.005839366186860102, is : -0.002104706783297557, just : -0.002104706783297557, called : -0.004710082943069834, mentally : -0.004710082943069834, ill : -0.011879424844387072, not : -0.011879424844387072, terrorist: -0.03845539297953536, .: -0.020160993282201785, : -5.960464477539063e-08"
"Headline reads, ""First Generation Multicultural Woman in Tech"". I'm a first generation Caucasian male in Finance. Where's my accolades?!",,NOT-HATE,0.998606264591217,": 7.450580596923828e-09, Head: 0.0016143657267093658, line : 0.0009303204715251923, reads: -5.4333359003067017e-05, , : 0.0005669854581356049, "": -1.8176001807053886e-05, First : 0.00015274776766697565, Generation : 0.0006261585901180903, Mult: 0.0005673188716173172, icultural : 0.0012191906571388245, Woman : -0.0009920764714479446, in : 8.086487650871277e-05, Tech: 4.31351363658905e-05, "". : 0.00043931789696216583, I: 5.784491077065468e-05, 'm : 0.0007974724285304546, a : 0.00040721287950873375, first : -5.5442098528146744e-05, generation : 0.0010265177115797997, Caucasian : 0.0002663079649209976, male : -0.03218228459202995, in : -0.005645951479285334, Finance: 0.035119999384429924, . : 0.0007878905162215233, Where: 0.0005493077139059702, 's : 0.0005168455342451731, my : 0.0015840033690134685, accol: -0.0002208612859249115, ades: 0.0009626187384128571, ?!: 0.0005172267556190491, : 6.4373016357421875e-06"
all news stations should respond to the moslem bombings with hold on we re picking up the pieces here,,NOT-HATE,0.9617891907691956,": 7.82310962677002e-08, all : 0.0751347579061985, news : 0.056081317365169525, stations : 0.03767597675323486, should : -0.0653535695746541, respond : 0.002148970030248165, to : 0.07507821172475815, the : 0.01323775015771389, mos: -0.09689232986420393, lem : -0.053805301897227764, bombings : -0.3467364963144064, with : 0.040320806205272675, hold : 0.04623146157246083, on : 0.037688613520003855, we : -0.023212229716591537, re : 0.013224806054495275, picking : 0.03795607481151819, up : 0.056548465974628925, the : -0.017406982136890292, pieces : 0.10342580894939601, here: -0.02403888665139675, : -3.3527612686157227e-08"
This is already harassment by religion but may have nothing to do with religion anymore. The person harassing you may be mentally disturbed. Seek other people's help. Report to your barangay and mutual acquaintances in your neighborhood.,,NOT-HATE,0.9958523511886597,": 5.652382969856262e-05, This : 0.0018615089356899261, is : 0.0009197648614645004, already : 0.0023497287184000015, harassment : 0.001650578963259856, by : 0.0003661696488658587, religion : -0.0022497655202945075, but : -0.0013215318322181702, may : 0.00013505688144101037, have : -9.305754469500648e-05, nothing : -0.00273657383190261, to : -0.0011743025647269355, do : 0.00040540995283259285, with : 0.0023192126510871783, religion : 0.0015596874265207184, anymore: 0.00028618017418517006, . : -0.00014548690782652962, The : -0.0002649028268125322, person : 0.0020063004973861908, harassing : -0.0026268942695524956, you : 0.005896793450746271, may : 0.006537399772140715, be : -0.008871169243421819, mentally : -0.001578959118988779, disturbed: -0.0010045519512560633, . : -0.0005624894466665056, Seek : 0.00042041440804799397, other : 2.444398899873097e-05, people: -8.286066974202793e-05, 's : 0.00032822232072552044, help: 0.0005615880091985067, . : -0.00021472151080767314, Report : 3.466808370181493e-05, to : 0.0007260000067097801, your : -0.00018467700907162258, bar: 0.013558411765621886, ang: -0.014083215939102783, ay : 0.0008229556537809826, and : -0.0005340728731382461, mutual : 0.0008994737817418008, acquaintances : 0.0005816823048960595, in : -0.00013137597679382278, your : -0.00013137597679382278, neighborhood: 0.0004005270256173043, .: -0.00019505779658045088, : -1.9690820149012973e-07"
China is quietly working to weaken the United Nations' commitment to human rights. URL via @CFR_org,,NOT-HATE,0.9960202574729919,": -3.725290298461914e-09, China : -0.13079604879021645, is : 0.033289552200585604, quietly : -0.025841422844678164, working : 0.0069114952348172665, to : -0.06851707911118865, weaken : -0.03719635680317879, the : -0.007722845301032066, United : -0.02357454039156437, Nations: -0.03590140072628856, ' : 0.06765292165800929, commitment : 0.12778774090111256, to : 0.02685827948153019, human : -0.015976670663803816, rights: 0.06969906203448772, . : 0.002673135604709387, URL : 0.021605918183922768, via : 0.0002739671617746353, @: 0.0035892464220523834, C: -0.005526207387447357, FR: 0.017565250396728516, _: -0.014063701033592224, org: -0.009790882468223572, : 1.4901161193847656e-08"
salibury it was a white haired man with white tash i think i know who it is,,NOT-HATE,0.9968697428703308,"sal: -0.009344324469566345, ib: -0.009493798017501831, ury : 0.0013398677110671997, it : 0.011039383709430695, was : 0.005249299108982086, a : 0.003412589430809021, white : -0.0015459060668945312, ha: -0.006325613707304001, ired : 0.0072551146149635315, man : 0.0023932689800858498, with : 0.006078443489968777, white : -0.0038011334836483, t: -0.0001306142657995224, ash : -0.004293082281947136, i : 0.004159368574619293, think : -0.0016022510826587677, i : -0.0015388336032629013, know : 0.003282269462943077, who : 0.0008075591176748276, it : -0.0013260450214147568, is: -0.0024376213550567627"
"Palestinian Islamic Jihad declares Trumps peace plan ""born dead"", renews violent threats to Israel URL",,NOT-HATE,0.996878981590271,": -3.3527612686157227e-08, Palestinian : 0.014762330800294876, Islamic : -0.10749725316418335, Jihad : 0.050734446092974395, declares : 0.04864666610956192, Tr: 0.009735871106386185, umps : 0.01071447879076004, peace : -0.018772875890135765, plan : 0.004226574674248695, "": -0.002492595463991165, born : -0.0012082196772098541, dead: -0.0018570628017187119, "", : -0.0037345457822084427, renew: -0.0015480294823646545, s : 0.0007146894931793213, violent : -0.0023505687713623047, threats : -0.0007666721940040588, to : 0.018035709857940674, Israel : -0.022778980433940887, URL: 0.007146067917346954"
"The people calling this 19-year old white supremacist mass murderer a ""kid"" and claiming he was too young to have a ""clear-cut ideology"" are the same people who called 18-year-old Mike Brown an adult man and a ""thug"". URL",,NOT-HATE,0.9975801706314087,": 0.0001240679994225502, The : -0.0013405019417405128, people : 0.001942165195941925, calling : 0.004026312381029129, this : 0.0007473425939679146, 19: 0.0023553231731057167, -: 0.00030731596052646637, year : 0.0004999600350856781, old : -0.0008095341941548719, white : -0.01096323106644882, supremacist : 0.021995357962118253, mass : 0.022145138846503362, murderer : -0.018683850227130785, a : -0.008916707171334162, "": -0.00614636710120572, kid: -0.001227642802728547, "" : 0.00019293704794512857, and : -0.0028229892253875733, claiming : 0.0012052156031131744, he : -3.717243671417237e-05, was : 0.0007865907624363899, too : 0.000543547235429287, young : 0.002363690175116062, to : 0.0003565652295947075, have : -0.00036585982888936996, a : -0.0002904580906033516, "": 0.00015224702656269073, clear: -0.000937318429350853, -: 0.0004707770422101021, cut : -0.0008648792281746864, ideology: 7.998069318441243e-05, "" : 7.998069318441243e-05, are : 0.00010845308693555684, the : 0.00010845308693555684, same : 8.218233975080343e-05, people : 8.218233975080343e-05, who : 9.965767654088826e-05, called : 9.965767654088826e-05, 18: 2.3595969212221934e-05, -: 2.3595969212221934e-05, year: 2.3595969212221934e-05, -: 2.3595969212221934e-05, old : 3.0931260261859697e-07, Mike : 3.0931260261859697e-07, Brown : 3.0931260261859697e-07, an : 3.0931260261859697e-07, adult : 0.0001045095627613259, man : 0.0001045095627613259, and : 0.0003840157655484868, a : -0.0001840362182030311, "": 0.0002629352876773247, th: -0.000464992024577581, ug: -0.0008544413229593864, "". : 8.030168903179659e-05, URL: 0.0003136911262304355, : 3.645129692860139e-05"
